Age,Gender,Education Level,Job Title,Years of Experience,Salary (USD),Race
28.0,Male,Bachelors,Software/Developer,3.0,60000.0,Korean
37.0,Female,Masters,Manager/Director/VP,9.0,100000.0,Korean
43.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,Black
31.0,Female,Bachelors,HR/Human Resources,4.0,55000.0,White
24.0,Male,High School,Sales,1.0,30000.0,Korean
29.0,Female,Masters,Software/Developer,5.0,70000.0,Welsh
35.0,Male,Bachelors,Manager/Director/VP,8.0,90000.0,Asian
26.0,Female,Masters,Marketing/Social Media,2.0,40000.0,White
42.0,Male,PhD,Data Analyst/Scientist,12.0,130000.0,White
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
27.0,Male,High School,Sales,2.0,35000.0,White
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Black
30.0,Male,Bachelors,Software/Developer,4.0,65000.0,Black
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Chinese
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,White
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Chinese
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Hispanic
29.0,Female,High School,Sales,1.0,30000.0,African American
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Hispanic
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,Asian
36.0,Female,Masters,Marketing/Social Media,8.0,85000.0,White
31.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Chinese
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Australian
42.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Asian
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
28.0,Male,High School,Sales,2.0,35000.0,Chinese
39.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Welsh
31.0,Male,Bachelors,Software/Developer,4.0,65000.0,White
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Chinese
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Chinese
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Mixed
29.0,Female,High School,Sales,1.0,30000.0,African American
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Asian
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,Chinese
36.0,Female,Masters,Marketing/Social Media,8.0,85000.0,African American
31.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Welsh
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Black
42.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,White
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
28.0,Male,High School,Sales,2.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Welsh
31.0,Male,Bachelors,Software/Developer,4.0,65000.0,White
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,White
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Korean
29.0,Female,High School,Sales,1.0,30000.0,Asian
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,White
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,White
36.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Korean
31.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Asian
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Chinese
42.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Chinese
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Black
28.0,Male,High School,Sales,2.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Mixed
31.0,Male,Bachelors,Software/Developer,4.0,65000.0,Chinese
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Black
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Asian
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Chinese
29.0,Female,High School,Sales,1.0,30000.0,Australian
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,White
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,Asian
36.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Korean
31.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Korean
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Asian
42.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Australian
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,White
28.0,Male,High School,Sales,2.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Asian
31.0,Male,Bachelors,Software/Developer,4.0,65000.0,African American
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Asian
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,White
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,White
29.0,Female,High School,Sales,1.0,30000.0,Australian
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Black
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,African American
36.0,Female,Masters,Marketing/Social Media,8.0,85000.0,White
31.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,White
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Asian
42.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,African American
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Korean
28.0,Male,High School,Sales,2.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Chinese
31.0,Male,Bachelors,Software/Developer,4.0,65000.0,Mixed
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Asian
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Asian
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
29.0,Female,High School,Sales,1.0,30000.0,Asian
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,White
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,Asian
36.0,Female,Masters,Marketing/Social Media,8.0,85000.0,White
31.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,African American
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,White
42.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,White
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,White
28.0,Male,High School,Sales,2.0,35000.0,Australian
39.0,Female,Masters,Manager/Director/VP,10.0,110000.0,White
31.0,Male,Bachelors,Software/Developer,4.0,65000.0,White
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Mixed
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,White
29.0,Female,High School,Sales,1.0,30000.0,White
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Australian
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,African American
36.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Australian
31.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,White
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Welsh
42.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,African American
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Australian
28.0,Male,High School,Sales,2.0,35000.0,Welsh
39.0,Female,Masters,Manager/Director/VP,10.0,110000.0,White
31.0,Male,Bachelors,Software/Developer,4.0,65000.0,Australian
45.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Black
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Black
40.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
33.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Australian
29.0,Female,High School,Sales,1.0,30000.0,Welsh
44.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,White
26.0,Male,Bachelors,Software/Developer,3.0,60000.0,White
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Asian
38.0,Female,Masters,Manager/Director/VP,9.0,100000.0,Welsh
44.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,Asian
30.0,Female,Bachelors,HR/Human Resources,4.0,55000.0,Asian
23.0,Male,High School,Sales,1.0,30000.0,Asian
28.0,Female,Masters,Software/Developer,5.0,70000.0,Chinese
34.0,Male,Bachelors,Manager/Director/VP,8.0,90000.0,White
25.0,Female,Masters,Marketing/Social Media,2.0,40000.0,Black
41.0,Male,PhD,Data Analyst/Scientist,12.0,130000.0,White
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Hispanic
26.0,Male,High School,Sales,2.0,35000.0,Asian
37.0,Female,Masters,Manager/Director/VP,10.0,110000.0,White
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,White
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,Hispanic
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,White
28.0,Female,High School,Sales,1.0,30000.0,Hispanic
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Asian
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Asian
35.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Welsh
30.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Asian
26.0,Female,Masters,HR/Human Resources,3.0,50000.0,African American
41.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Welsh
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,White
27.0,Male,High School,Sales,2.0,35000.0,White
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,White
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,Asian
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Chinese
28.0,Female,High School,Sales,1.0,30000.0,Chinese
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Australian
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Welsh
35.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Asian
30.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,African American
26.0,Female,Masters,HR/Human Resources,3.0,50000.0,Welsh
41.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Hispanic
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
27.0,Male,High School,Sales,2.0,35000.0,African American
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,African American
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,Mixed
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Black
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,Chinese
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,African American
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Welsh
28.0,Female,High School,Sales,1.0,30000.0,White
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,White
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Korean
35.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Korean
30.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Mixed
26.0,Female,Masters,HR/Human Resources,3.0,50000.0,Asian
41.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Welsh
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Australian
27.0,Male,High School,Sales,2.0,35000.0,White
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Australian
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,Asian
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Welsh
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,Asian
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Asian
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Chinese
28.0,Female,High School,Sales,1.0,30000.0,Chinese
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Asian
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,White
35.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Black
30.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,White
26.0,Female,Masters,HR/Human Resources,3.0,50000.0,Korean
41.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Welsh
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,White
27.0,Male,High School,Sales,2.0,35000.0,Australian
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,African American
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,Asian
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,Asian
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Black
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
28.0,Female,High School,Sales,1.0,30000.0,Australian
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,White
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Asian
35.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Asian
30.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Australian
26.0,Female,Masters,HR/Human Resources,3.0,50000.0,White
41.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Asian
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
27.0,Male,High School,Sales,2.0,35000.0,Asian
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Welsh
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,White
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Asian
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Asian
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,African American
28.0,Female,High School,Sales,1.0,30000.0,Welsh
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Welsh
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Chinese
35.0,Female,Masters,Marketing/Social Media,8.0,85000.0,White
30.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Chinese
26.0,Female,Masters,HR/Human Resources,3.0,50000.0,Black
41.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Black
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Australian
27.0,Male,High School,Sales,2.0,35000.0,Asian
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Black
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,Chinese
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,Asian
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Korean
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
28.0,Female,High School,Sales,1.0,30000.0,African American
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Asian
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Asian
35.0,Female,Masters,Marketing/Social Media,8.0,85000.0,Welsh
30.0,Male,Bachelors,Manager/Director/VP,5.0,70000.0,Welsh
26.0,Female,Masters,HR/Human Resources,3.0,50000.0,White
41.0,Male,PhD,Data Analyst/Scientist,13.0,140000.0,Black
33.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,White
27.0,Male,High School,Sales,2.0,35000.0,White
38.0,Female,Masters,Manager/Director/VP,10.0,110000.0,Mixed
29.0,Male,Bachelors,Software/Developer,4.0,65000.0,Asian
46.0,Male,PhD,Data Analyst/Scientist,18.0,180000.0,White
26.0,Female,Bachelors,Software/Developer,1.0,35000.0,White
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Australian
32.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Black
28.0,Female,High School,Sales,1.0,30000.0,White
43.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,White
27.0,Male,Bachelors,Software/Developer,3.0,60000.0,Korean
24.0,Male,Bachelors,Software/Developer,2.0,55000.0,Asian
32.0,Female,Masters,Manager/Director/VP,7.0,90000.0,Asian
45.0,Male,PhD,Data Analyst/Scientist,16.0,160000.0,Asian
28.0,Female,Bachelors,HR/Human Resources,4.0,60000.0,White
22.0,Male,High School,Sales,1.0,25000.0,African American
29.0,Female,Masters,Software/Developer,5.0,70000.0,Asian
36.0,Male,Bachelors,Manager/Director/VP,8.0,100000.0,Asian
27.0,Female,Bachelors,Marketing/Social Media,3.0,45000.0,Asian
42.0,Male,PhD,Data Analyst/Scientist,14.0,140000.0,Asian
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Black
25.0,Male,High School,Sales,2.0,30000.0,African American
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Black
30.0,Male,Bachelors,Software/Developer,4.0,65000.0,White
47.0,Male,PhD,Data Analyst/Scientist,19.0,190000.0,Australian
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Korean
40.0,Female,Masters,Manager/Director/VP,12.0,130000.0,Chinese
33.0,Male,Bachelors,Manager/Director/VP,7.0,85000.0,Asian
29.0,Female,High School,Sales,1.0,25000.0,Asian
44.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,White
28.0,Male,Bachelors,Software/Developer,3.0,60000.0,Australian
36.0,Female,Masters,Marketing/Social Media,9.0,100000.0,Asian
31.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,White
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,White
42.0,Male,PhD,Data Analyst/Scientist,14.0,140000.0,Korean
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Black
26.0,Male,High School,Sales,2.0,30000.0,Chinese
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
30.0,Male,Bachelors,Software/Developer,4.0,65000.0,Korean
47.0,Male,PhD,Data Analyst/Scientist,19.0,190000.0,White
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Australian
40.0,Female,Masters,Manager/Director/VP,12.0,130000.0,White
33.0,Male,Bachelors,Manager/Director/VP,7.0,85000.0,Welsh
29.0,Female,High School,Sales,1.0,25000.0,Australian
44.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,White
28.0,Male,Bachelors,Software/Developer,3.0,60000.0,Chinese
36.0,Female,Masters,Marketing/Social Media,9.0,100000.0,Chinese
31.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Hispanic
42.0,Male,PhD,Data Analyst/Scientist,14.0,140000.0,White
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,White
26.0,Male,High School,Sales,2.0,30000.0,White
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Korean
30.0,Male,Bachelors,Software/Developer,4.0,65000.0,White
47.0,Male,PhD,Data Analyst/Scientist,19.0,190000.0,Australian
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Asian
40.0,Female,Masters,Manager/Director/VP,12.0,130000.0,Chinese
33.0,Male,Bachelors,Manager/Director/VP,7.0,85000.0,Asian
29.0,Female,High School,Sales,1.0,25000.0,Asian
44.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,White
28.0,Male,Bachelors,Software/Developer,3.0,60000.0,Hispanic
36.0,Female,Masters,Marketing/Social Media,9.0,100000.0,Asian
31.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Korean
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Black
42.0,Male,PhD,Data Analyst/Scientist,14.0,140000.0,Black
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
26.0,Male,High School,Sales,2.0,30000.0,Australian
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Hispanic
30.0,Male,Bachelors,Software/Developer,4.0,65000.0,Asian
47.0,Male,PhD,Data Analyst/Scientist,19.0,190000.0,Asian
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Hispanic
40.0,Female,Masters,Manager/Director/VP,12.0,130000.0,White
33.0,Male,Bachelors,Manager/Director/VP,7.0,85000.0,Asian
29.0,Female,High School,Sales,1.0,25000.0,White
44.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,African American
28.0,Male,Bachelors,Software/Developer,3.0,60000.0,White
36.0,Female,Masters,Marketing/Social Media,9.0,100000.0,White
31.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,Australian
42.0,Male,PhD,Data Analyst/Scientist,14.0,140000.0,White
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Black
26.0,Male,High School,Sales,2.0,30000.0,Australian
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,White
30.0,Male,Bachelors,Software/Developer,4.0,65000.0,Mixed
47.0,Male,PhD,Data Analyst/Scientist,19.0,190000.0,Asian
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Asian
40.0,Female,Masters,Manager/Director/VP,12.0,130000.0,Korean
33.0,Male,Bachelors,Manager/Director/VP,7.0,85000.0,White
29.0,Female,High School,Sales,1.0,25000.0,Australian
44.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,Hispanic
28.0,Male,Bachelors,Software/Developer,3.0,60000.0,White
36.0,Female,Masters,Marketing/Social Media,9.0,100000.0,Asian
31.0,Male,Bachelors,Manager/Director/VP,6.0,75000.0,Australian
27.0,Female,Masters,HR/Human Resources,3.0,50000.0,White
42.0,Male,PhD,Data Analyst/Scientist,14.0,140000.0,Black
34.0,Female,Bachelors,Manager/Director/VP,6.0,75000.0,Asian
26.0,Male,High School,Sales,2.0,30000.0,African American
39.0,Female,Masters,Manager/Director/VP,11.0,120000.0,Chinese
30.0,Male,Bachelors,Software/Developer,4.0,65000.0,Chinese
47.0,Male,PhD,Data Analyst/Scientist,19.0,190000.0,White
25.0,Female,Bachelors,Software/Developer,1.0,35000.0,Asian
40.0,Female,Masters,Manager/Director/VP,12.0,130000.0,White
33.0,Male,Bachelors,Manager/Director/VP,7.0,85000.0,Welsh
29.0,Female,High School,Sales,1.0,25000.0,White
44.0,Male,PhD,Data Analyst/Scientist,15.0,150000.0,Australian
28.0,Male,Bachelors,Software/Developer,3.0,60000.0,Chinese
